programa_codigo;programa_descricao;projeto_atividade_codigo;projeto_atividade_descricao;unidade_orcamentaria_codigo;unidade_orcamentaria_sigla;unidade_orcamentaria_nome;valor_despesa_empenhada;valor_despesa_liquidada;valor_pago_financeiro;valor_despesa_liquidada_rp;valor_pago_rp
133;MINAS GERACAO DE VALOR;1078;LOGISTICA E MOBILIDADE DO FUTURO;1221;SEDE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;5057845,55;4971112,65;4970669,69;2910,82;2840,6
133;MINAS GERACAO DE VALOR;1079;PROMOCAO DO COMERCIO EXTERIOR MINEIRO;1221;SEDE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;5057845,55;4971112,65;4970669,69;0,0;0,0
133;MINAS GERACAO DE VALOR;1090;IMPLEMENTACAO DA POLITICA DE DESESTATIZACAO;1221;SEDE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;5057845,55;4971112,65;4970669,69;0,0;0,0
133;MINAS GERACAO DE VALOR;1091;INTEGRACAO DAS CADEIAS PRODUTIVAS;1221;SEDE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;5057845,55;4971112,65;4970669,69;5964,8;5964,8
133;MINAS GERACAO DE VALOR;4499;GOVERNANCA DAS EMPRESAS ESTATAIS;1221;SEDE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;5057845,55;4971112,65;4970669,69;6944,0;6620,84
134;GESTAO INTEGRADA DE SEGURANCA PUBLICA;2071;APOIO AS ACOES DO FUNDO DE ESTADUAL DE SEGURANCA PUBLICA;4691;FESP-MG;FUNDO ESTADUAL DE SEGURANCA PUBLICA DE MINAS GERAIS;16916519,64;4143592,0;2822568,13;29515912,37;33321209,53
134;GESTAO INTEGRADA DE SEGURANCA PUBLICA;4376;INTEGRACAO OPERACIONAL E ACOES DE COMANDO E CONTROLE NO ATENDIMENTO DE DENUNCIAS E CHAMADAS DE EMERG;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;29094856,26;22398222,81;15398943,58;10953,72;68452,82
134;GESTAO INTEGRADA DE SEGURANCA PUBLICA;4377;MANUTENCAO DE MORADIAS FUNCIONAIS PARA SERVIDORES EM SITUACAO DE RISCO;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;29094856,26;22398222,81;15398943,58;0,0;0,0
134;GESTAO INTEGRADA DE SEGURANCA PUBLICA;4378;OPERACIONALIZACAO DA POLITICA DE INTEGRACAO DA SEGURANCA PUBLICA DE MINAS GERAIS;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;29094856,26;22398222,81;15398943,58;3357891,15;3392939,58
134;GESTAO INTEGRADA DE SEGURANCA PUBLICA;4379;RECRUTAMENTO, SELECAO, FORMACAO, CAPACITACAO E TREINAMENTO DOS PROFISSIONAIS DO SISTEMA DE JUSTICA E;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;29094856,26;22398222,81;15398943,58;4293058,14;4324007,16
134;MORADAS GERAIS;2073;ADMINISTRACAO DA CARTEIRA DE FINANCIAMENTOS NO AMBITO DO FUNDO ESTADUAL DE HABITACAO - FEH;4101;FEH;FUNDO ESTADUAL DE HABITACAO;;;;0,0;0,0
135;DEMOCRATIZACAO DO ACESSO A CULTURA;1089;DIFUSAO DAS ARTES E DO PATRIMONIO CULTURAL;2171;FAOP;FUNDACAO DE ARTE DE OURO PRETO;;;;0,0;0,0
135;PROTECAO SOCIAL DOS MILITARES;2057;DEMAIS ASSISTENCIAS;1251;PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;166265062,75;151765029,62;146107249,3;10947,49;9498,76
135;PROTECAO SOCIAL DOS MILITARES;2060;ASSISTENCIA A SAUDE;1251;PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;166265062,75;151765029,62;146107249,3;24919834,65;25798170,57
136;EDUCACAO ESCOLAR;2058;ENSINO FUNDAMENTAL DOS COLEGIOS TIRADENTES DA POLICIA MILITAR;1251;PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;91095181,56;91038679,3;90687292,58;1302454,75;1158688,59
136;EDUCACAO ESCOLAR;2059;ENSINO MEDIO DOS COLEGIOS TIRADENTES DA POLICIA MILITAR;1251;PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;91095181,56;91038679,3;90687292,58;887111,16;860766,99
137;POLICIA OSTENSIVA;2061;EDUCACAO PROFISSIONAL DE SEGURANCA PUBLICA;1251;PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2941703709,58;2781666874,03;2765536820,3;1105174,54;1259059,42
137;POLICIA OSTENSIVA;2063;COMUNICACOES OPERACIONAIS;1251;PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2941703709,58;2781666874,03;2765536820,3;1054074,39;1534166,67
137;POLICIA OSTENSIVA;4365;POLICIAMENTO OSTENSIVO GERAL;1251;PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2941703709,58;2781666874,03;2765536820,3;91339407,5899999;83510778,48
137;POLICIA OSTENSIVA;4366;ESTRUTURACAO E MODERNIZACAO;1251;PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2941703709,58;2781666874,03;2765536820,3;13179270,44;12661605,43
137;POLICIA OSTENSIVA;4374;POLICIAMENTO ESPECIALIZADO;1251;PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2941703709,58;2781666874,03;2765536820,3;14440994,4;20736080,99
138;CONCESSAO DE AUXILIO FINANCEIRO, SEGURO E PECULIO;4404;ASSISTENCIA AO SEGURO E PECULIO DOS SERVIDORES DO ESTADO DE MINAS GERAIS;4551;FUNAPEC;FUNDO DE ASSISTENCIA AO PECULIO DOS SERVIDORES DO ESTADO DE MINAS GERAIS;62956730,32;53053328,1;53039244,05;486647,0;486647,0
138;CONCESSAO DE AUXILIO FINANCEIRO, SEGURO E PECULIO;4409;AUXILIO FINANCEIRO AO SEGURADO                 ;2011;IPSEMG;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;500000,0;402325,28;402325,28;76933,62;76933,62
139;GESTAO INTEGRADA DE SEGURANCA PUBLICA;2094;APOIO AS ACOES DO FUNDO DE ESTADUAL DE SEGURANCA PUBLICA;4691;FESP-MG;FUNDO ESTADUAL DE SEGURANCA PUBLICA DE MINAS GERAIS;;;;0,0;0,0
139;GESTAO INTEGRADA DE SEGURANCA PUBLICA;4412;OPERACIONALIZACAO DA POLITICA DE INTEGRACAO DA SEGURANCA PUBLICA DE MINAS GERAIS;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;;;;0,0;0,0
139;GESTAO INTEGRADA DE SEGURANCA PUBLICA;4412;REESTRUTURACAO DA POLITICA DE INTEGRACAO DA SEGURANCA PUBLICA DE MINAS GERAIS;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;;;;0,0;0,0
140;DESENVOLVIMENTO DO ENSINO SUPERIOR NA UEMG;4235;ENSINO DE TERCEIRO GRAU;2351;UEMG;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;;;;0,0;0,0
140;FOMENTO E INCENTIVO A CULTURA;1125;FORMACAO, QUALIFICACAO PROFISSIONAL E APERFEICOAMENTO ARTISTICO CULTURAL;2171;FAOP;FUNDACAO DE ARTE DE OURO PRETO;;;;0,0;0,0
141;POLITICAS SOBRE DROGAS;4437;APOIO A REDE COMPLEMENTAR DE SUPORTE SOCIAL NA ATENCAO AO DEPENDENTE QUIMICO;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;7771025,31;5704357,44;4983656,5;1103186,21;1157769,27
141;POLITICAS SOBRE DROGAS;4438;DESCENTRALIZACAO DA POLITICA SOBRE DROGAS;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;7771025,31;5704357,44;4983656,5;395,57;137,86
143;MG TECH - POLITICAS DE CIENCIA, TECNOLOGIA E INOVACAO;1068;SETOR PRODUTIVO MAIS INOVADOR;2071;FAPEMIG;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;31331119,83;27646380,21;25062587,11;1168409,02;1127749,0
143;MG TECH - POLITICAS DE CIENCIA, TECNOLOGIA E INOVACAO;1069;FORMACAO E RETENCAO DE TALENTOS EM AREAS TECNOLOGICAS;2071;FAPEMIG;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;31331119,83;27646380,21;25062587,11;0,0;247389,25
143;MG TECH - POLITICAS DE CIENCIA, TECNOLOGIA E INOVACAO;1087;FOMENTO A CIENCIA, PESQUISA, DESENVOLVIMENTO E INOVACAO E A TRANSFERENCIA DE TECNOLOGIA;2071;FAPEMIG;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;31331119,83;27646380,21;25062587,11;0,0;0,0
143;MG TECH - POLITICAS DE CIENCIA, TECNOLOGIA E INOVACAO;1087;FOMENTO A CIENCIA, PESQUISA, DESENVOLVIMENTO, INOVACAO E A TRANSFERENCIA DE TECNOLOGIA;2071;FAPEMIG;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;31331119,83;27646380,21;25062587,11;1069,6;1069,6
143;MG TECH - POLITICAS DE CIENCIA, TECNOLOGIA E INOVACAO;1088;FOMENTO A AMBIENTES E ESTRUTURAS DE APOIO A PESQUISA, DESENVOLVIMENTO E INOVACAO;2071;FAPEMIG;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;31331119,83;27646380,21;25062587,11;0,0;716015,0
143;MG TECH - POLITICAS DE CIENCIA, TECNOLOGIA E INOVACAO;4449;APOIO A GESTAO DE PROJETOS DE INOVACAO TECNOLOGICA;1221;SEDE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;677685,73;540370,83;518331,7;4226,14;4123,99
143;MG TECH - POLITICAS DE CIENCIA, TECNOLOGIA E INOVACAO;4472;APOIO A GESTAO DE PROJETOS DE PESQUISA E TECNOLOGIA;1221;SEDE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;677685,73;540370,83;518331,7;103848,74;103607,07
143;PROMOCAO DA POLITICA SOCIOEDUCATIVA PARA ATENDIMENTO AOS ADOLESCENTES EM CONFLITO COM A LEI;4421;MANUTENCAO E OPERACIONALIZACAO DAS UNIDADES SOCIOEDUCATIVAS;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;;;;0,0;0,0
143;PROMOCAO DA POLITICA SOCIOEDUCATIVA PARA ATENDIMENTO AOS ADOLESCENTES EM CONFLITO COM A LEI;4422;ATENDIMENTO A SAUDE DO ADOLESCENTE EM CUMPRIMENTO DE MEDIDA SOCIOEDUCATIVA DE PRIVACAO DE LIBERDADE;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;;;;0,0;0,0
143;PROTECAO DAS AREAS AMBIENTALMENTE CONSERVADAS, A FAUNA, E A BIODIVERSIDADE FLORESTAL.;4488;BOLSA VERDE, AMPLIACAO E CONSERVACAO DA COBERTURA VEGETAL NATIVA;4341;FHIDRO;FUNDO DE RECUPERACAO, PROTECAO E DESENVOLVIMENTO SUSTENTAVEL DAS BACIAS HIDROGRAFICAS DO ESTADO DE M;;;;0,0;0,0
143;PROTECAO DAS AREAS AMBIENTALMENTE CONSERVADAS, A FAUNA, E A BIODIVERSIDADE FLORESTAL.;4488;BOLSA VERDE, AMPLIACAO E CONSERVACAO DA COBERTURA VEGETAL NATIVA.;4341;FHIDRO;FUNDO DE RECUPERACAO, PROTECAO E DESENVOLVIMENTO SUSTENTAVEL DAS BACIAS HIDROGRAFICAS DO ESTADO DE M;;;;0,0;8426,02
143;PROTECAO DAS AREAS AMBIENTALMENTE CONSERVADAS, DA FAUNA, E DA BIODIVERSIDADE FLORESTAL.;4322;FOMENTO FLORESTAL;2101;IEF;INSTITUTO ESTADUAL DE FLORESTAS;;;;0,0;0,0
143;ROMPIMENTO DA TRAJETORIA INFRACIONAL DE ADOLESCENTES EM CUMPRIMENTO DE MEDIDA SOCIOEDUCATIVA;4421;MANUTENCAO E OPERACIONALIZACAO DAS UNIDADES SOCIOEDUCATIVAS - ADMINISTRACAO DIRETA;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;;;;0,0;0,0
143;ROMPIMENTO DA TRAJETORIA INFRACIONAL DE ADOLESCENTES EM CUMPRIMENTO DE MEDIDA SOCIOEDUCATIVA;4422;ATENDIMENTO A SAUDE DO ADOLESCENTE EM CUMPRIMENTO DE MEDIDA SOCIOEDUCATIVA DE PRIVACAO DE LIBERDADE;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;;;;0,0;0,0
145;INFRAESTRUTURA DO SISTEMA PRISIONAL;1058;MODERNIZACAO E EXPANSAO DO SISTEMA PRISIONAL;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;;;;0,0;0,0
145;INFRAESTRUTURA DO SISTEMA PRISIONAL;4423;CUSTODIA E RESSOCIALIZACAO DE PRESOS;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;;;;0,0;0,0
145;INFRAESTRUTURA DO SISTEMA PRISIONAL;4425;MANUTENCAO E AMPLIACAO DO MONITORAMENTO ELETRONICO;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;;;;0,0;0,0
145;INFRAESTRUTURA DO SISTEMA PRISIONAL;4429;UNIDADES DE SAUDE DO SISTEMA PRISIONAL;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;;;;4509,99;4180,76
146;PROMOCAO DA POLITICA SOCIOEDUCATIVA PARA ATENDIMENTO AOS ADOLESCENTES EM CONFLITO COM A LEI;4441;ADEQUACAO, MANUTENCAO E DESENVOLVIMENTO DO ATENDIMENTO SOCIOEDUCATIVO;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;124293631,62;67048110,2;65704450,56;1276364,91;1615999,25
146;PROMOCAO DA POLITICA SOCIOEDUCATIVA PARA ATENDIMENTO AOS ADOLESCENTES EM CONFLITO COM A LEI;4442;FORMACAO EDUCACIONAL E PROFISSIONAL DO ADOLESCENTE EM CUMPRIMENTO DE MEDIDA SOCIOEDUCATIVA;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;124293631,62;67048110,2;65704450,56;0,0;229540,26
146;PROMOCAO DA POLITICA SOCIOEDUCATIVA PARA ATENDIMENTO AOS ADOLESCENTES EM CONFLITO COM A LEI;4443;ATENDIMENTO A SAUDE DO ADOLESCENTE EM CONFLITO COM A LEI;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;124293631,62;67048110,2;65704450,56;86166,85;72983,94
147;GESTAO DE PESSOAS;4468;PROVISAO DE CARGOS POR CONCURSO PUBLICO;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;15442206,37;6442632,66;4035882,37;272331,3;447681,3
147;GESTAO DE PESSOAS;4475;ADMINISTRACAO DE PESSOAL;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;15442206,37;6442632,66;4035882,37;6641496,41;6945566,46
147;GESTAO DE PESSOAS;4476;SAUDE DO SERVIDOR;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;15442206,37;6442632,66;4035882,37;1301745,05;1322368,51
147;GESTAO DE PESSOAS;4477;DESEMPENHO, DESENVOLVIMENTO E VALORIZACAO DOS SERVIDORES PUBLICOS;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;15442206,37;6442632,66;4035882,37;221487,88;324384,86
148;APOIO AS POLITICAS DE DESENVOLVIMENTO SOCIAL;2079;APOIO FINANCEIRO E MATERIAL AS INSTITUICOES NA PROMOCAO DO DESENVOLVIMENTO SOCIAL;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;1959665,26;1951795,23;1859552,93;0,0;0,0
149;TRANSFORMACAO DIGITAL E ATENDIMENTO AO CIDADAO;4450;DISPONIBILIZACAO DE PROCESSOS E DOCUMENTOS DIGITAIS NO ESTADO;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;28375322,1;18152991,25;10469182,31;1421890,92;1742137,02
149;TRANSFORMACAO DIGITAL E ATENDIMENTO AO CIDADAO;4451;GESTAO DOS CANAIS DIGITAIS DE ATENDIMENTO AO CIDADAO;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;28375322,1;18152991,25;10469182,31;6205176,0;5943077,47
149;TRANSFORMACAO DIGITAL E ATENDIMENTO AO CIDADAO;4452;GESTAO DAS UNIDADES DE ATENDIMENTO INTEGRADO - UAI;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;28375322,1;18152991,25;10469182,31;2895784,97;2588339,92
149;TRANSFORMACAO DIGITAL E ATENDIMENTO AO CIDADAO;4483;APRIMORAMENTO DA GOVERNANCA DE TECNOLOGIA DA INFORMACAO E COMUNICACAO;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;28375322,1;18152991,25;10469182,31;645573,14;324961,11
150;UNIVERSALIZACAO DO ACESSO AO CONHECIMENTO CIENTIFICO E TECNOLOGICO;4455;POPULARIZACAO DA CIENCIA;2261;FUNED;FUNDACAO EZEQUIEL DIAS;1559438,46;471325,43;376110,07;150868,8;252095,72
150;VIGILANCIA EM SAUDE;4349;VIGILANCIA EPIDEMIOLOGICA, AMBIENTAL E SAUDE DO TRABALHADOR;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;461,72;585336,23
150;VIGILANCIA EM SAUDE;4431;REDE DE GERENCIAMENTO DE RISCO E PROTECAO A SAUDE HUMANA;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
150;VIGILANCIA EM SAUDE;4436;REDE DE VIGILANCIA AS CONDICOES CRONICAS;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
150;VIGILANCIA EM SAUDE;4439;REDE DE VIGILANCIA AS EMERGENCIAS EM SAUDE PUBLICA;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
150;VIGILANCIA EM SAUDE;4440;VIGILANCIA SANITARIA;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
151;GESTAO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL - SUAS                                                                    ;4592;QUALIFICACAO DE RECURSOS HUMANOS DO SUAS;4251;FEAS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;;;;0,0;0,0
151;PROMOCAO DA INOVACAO E DA GESTAO ESTRATEGICA;4380;AUTOMATIZA.MG;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;412428,05;323537,86;273240,9;0,0;0,0
151;PROMOCAO DA INOVACAO E DA GESTAO ESTRATEGICA;4453;PROMOCAO DA INOVACAO NA GESTAO PUBLICA;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;412428,05;323537,86;273240,9;27243,86;31213,38
151;PROMOCAO DA INOVACAO E DA GESTAO ESTRATEGICA;4454;GESTAO DOS PROJETOS ESTRATEGICOS;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;412428,05;323537,86;273240,9;18039,95;18039,95
151;SUPORTE AO SISTEMA EDUCACIONAL MINEIRO;2074;APOIO AO SISTEMA ESTADUAL DE EDUCACAO;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;275255,08;255213,13
151;SUPORTE AO SISTEMA EDUCACIONAL MINEIRO;2075;OPERACIONALIZACAO DAS ACOES DOS CONSELHOS;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
152;FOMENTO A GESTAO LOCAL DE POLITICAS SOBRE DROGAS;4089;MUNICIPALIZACAO E DESCENTRALIZACAO DE POLITICAS SOBRE DROGAS;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;;;;0,0;0,0
152;INOVACAO CIENTIFICA E TECNOLOGICA;4456;PESQUISA E DESENVOLVIMENTO;2261;FUNED;FUNDACAO EZEQUIEL DIAS;9729345,55;2842617,48;2096904,67;7246393,16;7231854,23
152;PROGRAMA DE APOIO A AMPLIACAO E A MELHORIA DOS SISTEMAS PRISIONAL E SOCIEDUCATIVO;1060;APOIO A ESTRUTURACAO E AO REAPARELHAMENTO DE UNIDADES PRISIONAIS E SOCIEDUCATIVAS;4141;FPE;FUNDO PENITENCIARIO ESTADUAL;;;;0,0;0,0
153;VIGILANCIA LABORATORIAL EM SAUDE PUBLICA;4457;ATENDIMENTO DE ANALISES LABORATORIAIS DE INTERESSE DA SAUDE PUBLICA;2261;FUNED;FUNDACAO EZEQUIEL DIAS;16635676,39;6200347,15;4396188,51;3659609,15;4495796,43
154;APOIO A GESTAO DO SUS;2085;INOVA E QUALIFICA SES;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
154;APOIO A GESTAO DO SUS;4437;GESTAO REGIONAL EM SAUDE;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;1709,92
154;APOIO A GESTAO DO SUS;4441;ATENDIMENTO AS MEDIDAS JUDICIAIS;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;2044,55
154;APOIO A GESTAO DO SUS;4455;PROMOCAO E FORTALECIMENTO DA PARTICIPACAO DO CONTROLE SOCIAL NA AREA DA SAUDE;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
154;DESENVOLVIMENTO E PRODUCAO DE MEDICAMENTOS PARA O SISTEMA UNICO DE SAUDE (SUS);4459;PRODUCAO DE VACINA, SOROS E OUTROS PRODUTOS BIOLOGICOS;2261;FUNED;FUNDACAO EZEQUIEL DIAS;127755484,01;63898429,39;60811279,28;116385655,08;115681216,67
154;DESENVOLVIMENTO E PRODUCAO DE MEDICAMENTOS PARA O SISTEMA UNICO DE SAUDE (SUS);4460;PRODUCAO DE MEDICAMENTOS SINTETICOS;2261;FUNED;FUNDACAO EZEQUIEL DIAS;127755484,01;63898429,39;60811279,28;8195411,49;9199132,93
154;MINAS 2016;4633;PROGRAMA TRANSFORMA MG;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
155;PROMOCAO DE DEFESA CIVIL;2083;REFORMA E MANUTENCAO DE UNIDADES PREDIAIS;1401;CBMMG;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;;;;0,0;0,0
155;PROMOCAO DE DEFESA CIVIL;4469;AMPLIACAO DO SISTEMA DE COMUNICACAO E TECONOLOGIA DA INFORMACAO;1401;CBMMG;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;;;;5095119,02;6016537,69
155;PROMOCAO DE DEFESA CIVIL;4472;GESTAO DA RESPOSTA A DESASTRES;1401;CBMMG;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;;;;0,0;0,0
155;PROMOCAO DE DEFESA CIVIL;4508;REALIZACAO DE OBRAS EM UNIDADES DO CBMMG - REPARACAO BRUMADINHO;1401;CBMMG;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;;;;0,0;0,0
155;REPARACAO DOS DANOS DOS ROMPIMENTOS EM BRUMADINHO E MARIANA;4461;RECUPERACAO E COMPENSACAO DOS DANOS EM FUNCAO DO DESASTRE MINERARIO DA SAMARCO EM MARIANA;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;2178655,76;1981418,79;1694118,57;302674,08;268620,06
155;REPARACAO DOS DANOS DOS ROMPIMENTOS EM BRUMADINHO E MARIANA;4462;RECUPERACAO E COMPENSACAO DOS DANOS EM FUNCAO DO DESASTRE MINERARIO DA VALE S.A EM BRUMADINHO;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;2178655,76;1981418,79;1694118,57;113537,69;116444,81
156;ASSISTENCIA FARMACEUTICA;4466;ABASTECIMENTO DE MEDICAMENTOS;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;39525,78;39051,48
156;ASSISTENCIA FARMACEUTICA;4467;ESTRUTURACAO DA ASSISTENCIA FARMACEUTICA;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;9196584,42;9233550,02
156;GESTAO DA CIDADE ADMINISTRATIVA;1085;ABRIGOS E CAMINHOS NA CA;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;61449926,54;37297493,27;23762436,57;478620,4;456125,25
156;GESTAO DA CIDADE ADMINISTRATIVA;4465;GESTAO DA INFRAESTRUTURA DA CIDADE ADMINISTRATIVA;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;61449926,54;37297493,27;23762436,57;8266245,79;12233905,23
156;GESTAO DA CIDADE ADMINISTRATIVA;4466;GESTAO DE TECNOLOGIA DA INFORMACAO E COMUNICACAO (TIC) DA CIDADE ADMINISTRATIVA;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;61449926,54;37297493,27;23762436,57;1373837,81;1897948,75
156;GESTAO DA CIDADE ADMINISTRATIVA;4467;GESTAO DOS SERVICOS OPERACIONAIS E LOGISTICOS DA CIDADE ADMINISTRATIVA;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;61449926,54;37297493,27;23762436,57;893059,3;1571824,81
157;GESTAO DO PLANEJAMENTO ORCAMENTARIO GOVERNAMENTAL;4464;GESTAO DO PROCESSO DE ELABORACAO E ACOMPANHAMENTO DO PLANEJAMENTO E ORCAMENTO ESTADUAL  ;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;1900387,47;475869,4;444145,95;859907,9;852920,83
157;POLITICA ESTADUAL DE ATENCAO HOSPITALAR;1085;IMPLANTACAO DOS HOSPITAIS REGIONAIS - REPARACAO;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;8552229,86;8173576,7
157;POLITICA ESTADUAL DE ATENCAO HOSPITALAR;4453;IMPLANTACAO  DA POLITICA DE ATENCAO HOSPITALAR  - HOSPITAIS PLATAFORMA;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
157;POLITICA ESTADUAL DE ATENCAO HOSPITALAR;4453;IMPLANTACAO DA POLITICA DE ATENCAO HOSPITALAR - HOSPITAIS PLATAFORMA;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;182000,0;182000,0
157;POLITICA ESTADUAL DE ATENCAO HOSPITALAR;4454;MODULO DE ELETIVAS DA POLITICA HOSPITALAR - VALORA MINAS - OPERA MAIS MINAS GERAIS;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
157;POLITICA ESTADUAL DE ATENCAO HOSPITALAR;4457;IMPLANTACAO  DA POLITICA DE ATENCAO HOSPITALAR - VALOR EM SAUDE;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
